DI,SO,TC,TC_count,TC_sum
10.1016/j.omega.2014.10.009,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,28,118,2653
10.1016/j.omega.2014.06.004,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,27,118,2653
10.1016/j.omega.2014.12.004,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,25,118,2653
10.1016/j.omega.2014.10.005,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,25,118,2653
10.1016/j.omega.2014.11.002,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,25,118,2653
10.1016/j.omega.2014.04.003,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,24,118,2653
10.1016/j.omega.2014.10.008,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,24,118,2653
10.1016/j.omega.2014.07.009,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,24,118,2653
10.1016/j.omega.2015.05.016,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,23,118,2653
10.1016/j.omega.2015.01.011,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,21,118,2653
10.1016/j.omega.2015.01.003,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,21,118,2653
10.1016/j.omega.2015.03.006,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,20,118,2653
10.1016/j.omega.2015.05.005,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,20,118,2653
10.1016/j.omega.2015.03.007,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,20,118,2653
10.1016/j.omega.2014.06.003,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,20,118,2653
10.1016/j.omega.2015.04.011,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,19,118,2653
10.1016/j.omega.2014.09.010,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,19,118,2653
10.1016/j.omega.2015.01.007,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,19,118,2653
10.1016/j.omega.2015.01.001,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,19,118,2653
10.1016/j.omega.2014.08.002,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,19,118,2653
10.1016/j.omega.2014.12.002,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,18,118,2653
10.1016/j.omega.2015.09.001,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,17,118,2653
10.1016/j.omega.2014.11.004,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,17,118,2653
10.1016/j.omega.2015.03.002,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,16,118,2653
10.1016/j.omega.2014.10.001,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,16,118,2653
10.1016/j.omega.2015.02.004,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,16,118,2653
10.1016/j.omega.2015.01.009,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,16,118,2653
10.1016/j.omega.2014.07.006,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,16,118,2653
10.1016/j.omega.2015.01.016,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,15,118,2653
10.1016/j.omega.2014.12.001,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,15,118,2653
10.1016/j.omega.2014.11.005,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,15,118,2653
10.1016/j.omega.2014.09.004,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,15,118,2653
10.1016/j.omega.2014.09.005,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,15,118,2653
10.1016/j.omega.2015.05.004,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,14,118,2653
10.1016/j.omega.2015.01.004,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,14,118,2653
10.1016/j.omega.2015.02.006,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,14,118,2653
10.1016/j.omega.2014.11.006,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,14,118,2653
10.1016/j.omega.2014.09.008,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,13,118,2653
10.1016/j.omega.2015.04.008,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,12,118,2653
10.1016/j.omega.2015.05.006,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,12,118,2653
10.1016/j.omega.2015.05.002,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,12,118,2653
10.1016/j.omega.2015.02.002,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,12,118,2653
10.1016/j.omega.2015.02.001,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,12,118,2653
10.1016/j.omega.2014.12.003,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,12,118,2653
10.1016/j.omega.2014.11.003,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,12,118,2653
10.1016/j.omega.2015.04.014,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,11,118,2653
10.1016/j.omega.2015.01.010,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,11,118,2653
10.1016/j.omega.2014.08.003,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,11,118,2653
10.1016/j.omega.2013.11.007,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,10,118,2653
10.1016/j.omega.2015.01.012,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,10,118,2653
10.1016/j.omega.2014.12.007,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,10,118,2653
10.1016/j.omega.2014.10.007,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,10,118,2653
10.1016/j.omega.2015.04.016,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,9,118,2653
10.1016/j.omega.2014.07.010,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,9,118,2653
10.1016/j.omega.2015.04.010,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,9,118,2653
10.1016/j.omega.2015.02.005,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,9,118,2653
10.1016/j.omega.2015.01.013,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,9,118,2653
10.1016/j.omega.2015.01.018,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,9,118,2653
10.1016/j.omega.2015.01.017,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,9,118,2653
10.1016/j.omega.2014.09.009,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,9,118,2653
10.1016/j.omega.2014.07.001,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,9,118,2653
10.1016/j.omega.2014.05.002,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,8,118,2653
10.1016/j.omega.2014.08.005,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,8,118,2653
10.1016/j.omega.2014.07.007,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,8,118,2653
10.1016/j.omega.2014.07.008,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,8,118,2653
10.1016/j.omega.2015.04.009,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,7,118,2653
10.1016/j.omega.2015.01.021,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,7,118,2653
10.1016/j.omega.2015.01.008,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,7,118,2653
10.1016/j.omega.2014.10.003,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,7,118,2653
10.1016/j.omega.2014.09.002,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,7,118,2653
10.1016/j.omega.2015.02.009,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,6,118,2653
10.1016/j.omega.2015.01.005,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,6,118,2653
10.1016/j.omega.2014.09.011,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,6,118,2653
10.1016/j.omega.2014.11.001,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,6,118,2653
10.1016/j.omega.2014.10.002,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,6,118,2653
10.1016/j.omega.2014.07.003,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,6,118,2653
10.1016/j.omega.2015.03.005,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,5,118,2653
10.1016/j.omega.2015.01.019,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,5,118,2653
10.1016/j.omega.2015.02.008,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,5,118,2653
10.1016/j.omega.2014.04.004,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,5,118,2653
10.1016/j.omega.2014.07.004,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,5,118,2653
10.1016/j.omega.2015.04.013,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,3,118,2653
10.1016/j.omega.2015.05.003,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,3,118,2653
10.1016/j.omega.2015.02.003,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,3,118,2653
10.1016/j.omega.2015.02.010,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,3,118,2653
10.1016/j.omega.2015.05.001,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,2,118,2653
10.1016/j.omega.2015.02.007,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,2,118,2653
10.1016/j.omega.2014.09.007,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,2,118,2653
10.1016/j.omega.2014.10.010,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,2,118,2653
10.1016/j.omega.2014.08.004,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,2,118,2653
10.1016/j.omega.2015.04.015,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,1,118,2653
10.1016/j.omega.2015.08.002,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,1,118,2653
10.1016/j.omega.2014.09.001,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,1,118,2653
10.1016/j.omega.2015.03.001,OMEGA-INTERNATIONAL JOURNAL OF MANAGEMENT SCIENCE,0,118,2653
10.1287/opre.2015.1401,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2014.1327,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1365,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1408,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2014.1342,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1355,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1413,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1404,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1392,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1428,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1385,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1386,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1421,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1370,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2014.1340,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1422,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1357,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1374,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2014.1334,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1382,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2014.1328,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1440,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1389,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1367,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1360,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1345,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1425,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1423,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1416,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1411,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1399,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1441,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1444,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1419,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1372,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2014.1326,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1442,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1397,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1383,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2014.1343,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1405,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1366,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1395,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1368,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1358,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1344,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1424,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1361,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1400,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1363,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1375,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1350,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1438,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1417,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1407,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1380,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1346,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1356,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2014.1331,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2014.1330,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1409,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1369,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2014.1341,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1351,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1446,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1412,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1406,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1391,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1347,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2014.1339,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2014.1338,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1447,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1403,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1396,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1373,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1353,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2014.1329,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1398,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1388,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1387,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1390,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2014.1332,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1349,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2014.1333,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1348,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1418,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1415,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1377,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1433,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1429,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1434,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1371,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2014.1335,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1426,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1435,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1469,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1376,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1354,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1359,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1352,OPERATIONS RESEARCH,0,101,0
10.1287/opre.2015.1384,OPERATIONS RESEARCH,0,101,0
10.1007/s12351-015-0182-0,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-015-0176-y,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-015-0167-z,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-015-0170-4,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-015-0178-9,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-015-0174-0,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-014-0147-8,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-014-0164-7,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-015-0172-2,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-015-0168-y,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-014-0146-9,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-014-0163-8,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-015-0175-z,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-014-0166-5,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-015-0179-8,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-015-0186-9,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-015-0173-1,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-015-0169-x,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-014-0162-9,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-015-0177-x,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-015-0181-1,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-015-0171-3,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-015-0194-9,OPERATIONAL RESEARCH,0,24,0
10.1007/s12351-015-0180-2,OPERATIONAL RESEARCH,0,24,0
10.1016/j.orl.2014.10.008,OPERATIONS RESEARCH LETTERS,18,126,391
10.1016/j.orl.2015.02.001,OPERATIONS RESEARCH LETTERS,17,126,391
10.1016/j.orl.2014.10.006,OPERATIONS RESEARCH LETTERS,15,126,391
10.1016/j.orl.2015.02.008,OPERATIONS RESEARCH LETTERS,13,126,391
10.1016/j.orl.2015.02.005,OPERATIONS RESEARCH LETTERS,13,126,391
10.1016/j.orl.2014.10.003,OPERATIONS RESEARCH LETTERS,12,126,391
10.1016/j.orl.2014.12.009,OPERATIONS RESEARCH LETTERS,12,126,391
10.1016/j.orl.2015.06.005,OPERATIONS RESEARCH LETTERS,11,126,391
10.1016/j.orl.2014.12.014,OPERATIONS RESEARCH LETTERS,11,126,391
10.1016/j.orl.2015.06.013,OPERATIONS RESEARCH LETTERS,10,126,391
10.1016/j.orl.2015.03.008,OPERATIONS RESEARCH LETTERS,9,126,391
10.1016/j.orl.2015.09.009,OPERATIONS RESEARCH LETTERS,8,126,391
10.1016/j.orl.2015.06.004,OPERATIONS RESEARCH LETTERS,8,126,391
10.1016/j.orl.2014.11.007,OPERATIONS RESEARCH LETTERS,8,126,391
10.1016/j.orl.2014.11.009,OPERATIONS RESEARCH LETTERS,8,126,391
10.1016/j.orl.2015.04.009,OPERATIONS RESEARCH LETTERS,7,126,391
10.1016/j.orl.2015.08.009,OPERATIONS RESEARCH LETTERS,6,126,391
10.1016/j.orl.2015.07.006,OPERATIONS RESEARCH LETTERS,6,126,391
10.1016/j.orl.2015.02.004,OPERATIONS RESEARCH LETTERS,6,126,391
10.1016/j.orl.2015.03.010,OPERATIONS RESEARCH LETTERS,6,126,391
10.1016/j.orl.2015.06.011,OPERATIONS RESEARCH LETTERS,5,126,391
10.1016/j.orl.2015.06.001,OPERATIONS RESEARCH LETTERS,5,126,391
10.1016/j.orl.2015.03.001,OPERATIONS RESEARCH LETTERS,5,126,391
10.1016/j.orl.2015.01.011,OPERATIONS RESEARCH LETTERS,5,126,391
10.1016/j.orl.2014.10.005,OPERATIONS RESEARCH LETTERS,5,126,391
10.1016/j.orl.2015.08.010,OPERATIONS RESEARCH LETTERS,4,126,391
10.1016/j.orl.2015.06.012,OPERATIONS RESEARCH LETTERS,4,126,391
10.1016/j.orl.2015.03.009,OPERATIONS RESEARCH LETTERS,4,126,391
10.1016/j.orl.2015.04.001,OPERATIONS RESEARCH LETTERS,4,126,391
10.1016/j.orl.2015.03.005,OPERATIONS RESEARCH LETTERS,4,126,391
10.1016/j.orl.2015.01.005,OPERATIONS RESEARCH LETTERS,4,126,391
10.1016/j.orl.2015.01.004,OPERATIONS RESEARCH LETTERS,4,126,391
10.1016/j.orl.2014.12.003,OPERATIONS RESEARCH LETTERS,4,126,391
10.1016/j.orl.2015.09.006,OPERATIONS RESEARCH LETTERS,3,126,391
10.1016/j.orl.2015.10.003,OPERATIONS RESEARCH LETTERS,3,126,391
10.1016/j.orl.2015.09.005,OPERATIONS RESEARCH LETTERS,3,126,391
10.1016/j.orl.2015.06.008,OPERATIONS RESEARCH LETTERS,3,126,391
10.1016/j.orl.2015.07.005,OPERATIONS RESEARCH LETTERS,3,126,391
10.1016/j.orl.2015.06.009,OPERATIONS RESEARCH LETTERS,3,126,391
10.1016/j.orl.2015.08.003,OPERATIONS RESEARCH LETTERS,3,126,391
10.1016/j.orl.2015.06.010,OPERATIONS RESEARCH LETTERS,3,126,391
10.1016/j.orl.2015.07.008,OPERATIONS RESEARCH LETTERS,3,126,391
10.1016/j.orl.2015.04.007,OPERATIONS RESEARCH LETTERS,3,126,391
10.1016/j.orl.2015.06.006,OPERATIONS RESEARCH LETTERS,3,126,391
10.1016/j.orl.2015.04.006,OPERATIONS RESEARCH LETTERS,3,126,391
10.1016/j.orl.2015.06.003,OPERATIONS RESEARCH LETTERS,3,126,391
10.1016/j.orl.2015.03.002,OPERATIONS RESEARCH LETTERS,3,126,391
10.1016/j.orl.2014.12.011,OPERATIONS RESEARCH LETTERS,3,126,391
10.1016/j.orl.2015.01.010,OPERATIONS RESEARCH LETTERS,3,126,391
10.1016/j.orl.2014.12.002,OPERATIONS RESEARCH LETTERS,3,126,391
10.1016/j.orl.2014.12.001,OPERATIONS RESEARCH LETTERS,3,126,391
10.1016/j.orl.2014.11.001,OPERATIONS RESEARCH LETTERS,3,126,391
10.1016/j.orl.2015.09.004,OPERATIONS RESEARCH LETTERS,2,126,391
10.1016/j.orl.2015.07.007,OPERATIONS RESEARCH LETTERS,2,126,391
10.1016/j.orl.2015.06.014,OPERATIONS RESEARCH LETTERS,2,126,391
10.1016/j.orl.2015.08.001,OPERATIONS RESEARCH LETTERS,2,126,391
10.1016/j.orl.2015.06.007,OPERATIONS RESEARCH LETTERS,2,126,391
10.1016/j.orl.2015.05.001,OPERATIONS RESEARCH LETTERS,2,126,391
10.1016/j.orl.2015.05.009,OPERATIONS RESEARCH LETTERS,2,126,391
10.1016/j.orl.2015.05.002,OPERATIONS RESEARCH LETTERS,2,126,391
10.1016/j.orl.2015.02.009,OPERATIONS RESEARCH LETTERS,2,126,391
10.1016/j.orl.2015.03.007,OPERATIONS RESEARCH LETTERS,2,126,391
10.1016/j.orl.2015.04.005,OPERATIONS RESEARCH LETTERS,2,126,391
10.1016/j.orl.2015.01.009,OPERATIONS RESEARCH LETTERS,2,126,391
10.1016/j.orl.2015.01.008,OPERATIONS RESEARCH LETTERS,2,126,391
10.1016/j.orl.2015.01.003,OPERATIONS RESEARCH LETTERS,2,126,391
10.1016/j.orl.2015.01.007,OPERATIONS RESEARCH LETTERS,2,126,391
10.1016/j.orl.2014.12.012,OPERATIONS RESEARCH LETTERS,2,126,391
10.1016/j.orl.2015.01.001,OPERATIONS RESEARCH LETTERS,2,126,391
10.1016/j.orl.2014.12.010,OPERATIONS RESEARCH LETTERS,2,126,391
10.1016/j.orl.2015.01.002,OPERATIONS RESEARCH LETTERS,2,126,391
10.1016/j.orl.2014.12.007,OPERATIONS RESEARCH LETTERS,2,126,391
10.1016/j.orl.2014.10.007,OPERATIONS RESEARCH LETTERS,2,126,391
10.1016/j.orl.2015.09.003,OPERATIONS RESEARCH LETTERS,1,126,391
10.1016/j.orl.2015.09.008,OPERATIONS RESEARCH LETTERS,1,126,391
10.1016/j.orl.2015.08.011,OPERATIONS RESEARCH LETTERS,1,126,391
10.1016/j.orl.2015.09.007,OPERATIONS RESEARCH LETTERS,1,126,391
10.1016/j.orl.2015.10.002,OPERATIONS RESEARCH LETTERS,1,126,391
10.1016/j.orl.2015.08.005,OPERATIONS RESEARCH LETTERS,1,126,391
10.1016/j.orl.2015.08.004,OPERATIONS RESEARCH LETTERS,1,126,391
10.1016/j.orl.2015.07.003,OPERATIONS RESEARCH LETTERS,1,126,391
10.1016/j.orl.2015.07.001,OPERATIONS RESEARCH LETTERS,1,126,391
10.1016/j.orl.2015.07.002,OPERATIONS RESEARCH LETTERS,1,126,391
10.1016/j.orl.2015.05.004,OPERATIONS RESEARCH LETTERS,1,126,391
10.1016/j.orl.2015.05.006,OPERATIONS RESEARCH LETTERS,1,126,391
10.1016/j.orl.2015.05.007,OPERATIONS RESEARCH LETTERS,1,126,391
10.1016/j.orl.2015.04.010,OPERATIONS RESEARCH LETTERS,1,126,391
10.1016/j.orl.2015.05.003,OPERATIONS RESEARCH LETTERS,1,126,391
10.1016/j.orl.2015.04.008,OPERATIONS RESEARCH LETTERS,1,126,391
10.1016/j.orl.2015.02.006,OPERATIONS RESEARCH LETTERS,1,126,391
10.1016/j.orl.2015.02.003,OPERATIONS RESEARCH LETTERS,1,126,391
