DI,plumx_id
10.1007/s11590-015-0847-x,-215m4oevwl1YJ40gF6Wpr5jM9v3ZKjTReAEUGA_EHU
10.1007/s11590-014-0786-y,0P9PpuMxEZVi1j2gn33ihMxSZxKxGebE5OBN6AWLNBI
10.1007/s11590-014-0811-1,IrTyQO0TPcS_lc70RdC-a-9c5TUn08FlK7lckPkgcRk
10.1007/s11590-014-0820-0,4_w6LMPHWr8EaCzq3ErQ_50kDG3eA9rpBem4QAA8_no
10.1007/s11590-014-0797-8,0GTzk-y8LfkfTargRRwf5gO440ZDVYePrHxlDeGqtxg
10.1007/s11590-014-0806-y,-vOt8IOx-H_NimXnHiR6oB6mJlG_R4PxeQexzn-4rE4
10.1007/s11590-014-0779-x,5j71jH6Mu1J8uwicPnFUBk-N_sTywI-aeWkphwxvIj0
10.1007/s11590-014-0769-z,-BrYly0vF8BJ8A2KoYYe7XaPTtGrWwwlwyT2KaLL-UE
10.1007/s11590-014-0773-3,0a0YNjMDp1EimXNxo5TEB2D5GFhsCamVRnde6fX_vYM
10.1007/s11590-014-0759-1,4v98tnhZUQGG0XHYnNRw3E7FkL1zLI9JCghdhqZkVTA
10.1007/s11590-014-0755-5,4cIznwL4JzhpNY5ssxodNmmhfG4TGMBisg9xgizO4ek
10.1007/s11590-014-0789-8,0ABr_u6u3OuFTOdsVAMIQx1jH4GJY19fjvqePWoS0VY
10.1007/s11590-014-0747-5,I4nlAzCd1FEfzgy-A3pKppxoGpjQOK16VCeMJQ1qeKc
10.1007/s11590-014-0763-5,-3u05tkAOxVYFYETWoST469S7864hg4DNXEV9W1u88o
10.1007/s11590-013-0718-2,5Wdg77VQBY6YrXlDxFXzfGE_cXf0oBwvC_8ZKTk6mC4
10.1007/s11590-015-0874-7,2U-YamQGcs825BpUWUYFs2x2n6afWl5irEfJN1ZyHvg
10.1007/s11590-015-0966-4,1YQThu9F3pxuk9R3dtQUK5Egp2FXQ7rwCYyL-rQrBDk
10.1007/s11590-014-0824-9,0NykGTDd-95G1xxiOc8Glv-t7SnJh7kn5Y8FkwMyLTg
10.1007/s11590-014-0814-y,5iBfllsGc8n5Z061uCh9dTjo1t2Pyxr1J6KnU5Bbcas
10.1007/s11590-014-0794-y,WAL7D36yewDbq8E5QJLDQZ8DnoC099RICy7qLxDGFJA
10.1007/s11590-015-0846-y,-NwEjYPtpu7qMzFwY0ZoBpmo2vZ403CsD8Tgi193Gm0
10.1007/s11590-014-0843-6,6qZMBP_-_q1BySA4FNbeF1wnzuULIXyofA-obQ0TZSM
10.1007/s11590-014-0807-x,0gey3AtYPufR73raqLD-_ymQRUR2o-6Vl-RVkqO2Ucw
10.1007/s11590-014-0832-9,05dLBY8t5wRAw5lVGaRrbK9we7RPupVJIifmp-Pjtww
10.1007/s11590-014-0834-7,B1UZVKwHkqJHrIAxYSSFWiaGTAxOWDVfH_RjlFCYsnk
10.1007/s11590-014-0809-8,02i02xzwCoCAQDQ9mtHU-uso49wl2XzjtmZkLp1tSLA
10.1007/s11590-014-0796-9,7oH4SS0jiAth8oAS2l0rShBRXhxaKeU4IrL8fBWcWMY
10.1007/s11590-014-0805-z,8Is1RY_7SdWC2C3eexOQeyP9lz1_P0lc3Xg9hRLyOmA
10.1007/s11590-014-0776-0,2K0kSIWlyGyDBJMg0U8aC_qm6EvVXtMh5_dJTD0X3DA
10.1007/s11590-014-0774-2,2plTyLgPMfJuVdE_4UcOl5tqyZJVMoug5izhERnYY6U
10.1007/s11590-014-0766-2,BbOyyrVIlWb4_Yqp34VeBVycCkj4HgqGs15G_xp3ai8
10.1007/s11590-013-0704-8,91YTtPtuvwn19auKP9k40Cgbi8QvsvrkO07AXGINIRg
10.1007/s11590-014-0753-7,04v_la9ao6ODB6zPWXrx0jxKpPRe0oAkd0q0cj88xVU
10.1007/s11590-013-0717-3,0LudicF7tf3eU-yJs3tN8OZYDC6XEynb-HwM-hZHZn0
10.1080/10556788.2014.888426,5rKC7gAy4acfyRFabLqSY7z34nRnfhAR85zP_EFhjtM
10.1080/10556788.2015.1025400,2w92_URuxUpF-mBsPsIlsjfG8ghbpcx52dZuLQzxorA
10.1080/10556788.2014.936438,PRVYaQln_vnEfJzCVgSwa3vrzm6KBttx4u9xKlw2SXE
10.1080/10556788.2014.895828,G3K1SVHj3Yzlkb2HXTNzeXLshl-WcZqr6f3OtB0Poj4
10.1080/10556788.2014.890197,0fGYsqrsqOD-Rao8BAPUBlSwsJLSgirP-hCQhGT5EsQ
10.1080/10556788.2014.955100,3rNbARoVzhG_6zYT5k721QKGREAWaretxUd5rD4kVaw
10.1080/10556788.2014.924514,6oPKcwztoFcr3WueWLNVEFJTfdiUSvL9tQYz3RZ0l0k
10.1080/10556788.2014.916287,5eChS90rKfTm35VazSxdKSOoMdWT9XBeyuVDZ0BCzcc
10.1080/10556788.2014.940948,0dN3nu1_hdiH_GhJqHGXiAWopzZqibACMuuywRD3acU
10.1080/10556788.2014.885519,1xQK3RvO6wwrbvHMoVJDTI2Qr3oEWNaOIGjrODmfW_w
10.1080/10556788.2014.966824,6dxxhaiNC8aFFZH4kq6DUYY4fMHxDIJscJRv4JtWFHQ
10.1080/10556788.2014.911298,73fv-VWqIPZaXnFOEldxvNpo1D0cP1jz-_pXZOZq1DQ
10.1080/10556788.2014.994704,5hLYXvziVCBXHd_lEas7WrzxkBGB1EaDX38d4b0Zd_0
10.1080/10556788.2014.940947,04tzERHMKMVFPqBb2NIi0em0l9BImz2_of1x5A-p91w
10.1080/10556788.2014.966825,FMiIcIx-40ECfHyVwvXsz31Y76rLA4vjZApfV76UFTg
10.1080/10556788.2015.1026968,0eVjSh7_0CCdnOUXT7eH9quGDSc3ddYY_ox3yTbBvc8
10.1080/10556788.2015.1009977,Ae22XcufuxUukZZZ7m4_sYVnnikXBvh4-3HYWE9zfXI
10.1080/10556788.2014.900552,J5dOdAKC1cthxvdF26g3zKbiigSU_csBSeyshxCoPGQ
10.1080/10556788.2014.966823,7TOqlHNGv36c3Wp8xj9UmBckbe_R1D1zc7GLYqb3wZY
10.1080/10556788.2014.973875,31imU83pHprJHNJ8xXFQb4Bw4pAwr2dEz1bWG4QSLrQ
10.1080/10556788.2015.1025402,6nFeqz86NG9n0jp0bBPHoR60g1ZbcEF3Gz6qX32337k
10.1080/10556788.2015.1028062,8D2PVnH142ZNfnM2k2oL65Wf2McZ8CkpKmDI7UhJjYg
10.1080/10556788.2014.890196,-EgXsTLNuUSzIgrHjI2SyEz690dzBX3mXMxwx-fee9c
10.1080/10556788.2015.1025403,2lwXTGXT2oXOTERh6Mjlh59AOOEhNulIonj1k1UoI1c
10.1080/10556788.2014.924515,0_QTktPl9ZWSiF_kAWCJ7hCPGRiCC54R_csznI7xB9s
10.1080/10556788.2015.1004064,2PPfFNYIzRmLyZQLz_oSq9eLC_O7ixu7PM4Cbubbtqk
10.1080/10556788.2014.969262,Brc5-5U4vYte5nfbdwJFBkZmboAexBXwV02o7vqAEtQ
10.1080/10556788.2015.1030015,2VwkgBBprlhfKGAZTXOnOdbtsTQw1xzbz_z1KubkoBs
10.1080/10556788.2015.1005838,2PIadU7tUe4hvX7hVVjxnTiPOMmlnAdVeR5KLpDGEo8
10.1080/10556788.2014.955496,2lzjKc2Vg32YOZBbIS6Qy6MyqFYR6GKFqEOzqPI24DM
10.1080/10556788.2014.885521,1y32_r8qosygchewHvHumcJ_xs-Ejak9UDwbETs1StM
10.1080/10556788.2014.1001511,0cbSJb_rMbtUcOFRgtMrvTBzTspv88MCm8cqdujm-NY
10.1080/10556788.2015.1025133,6uEXZh5mnD1T-z59CVYZsUztfa1CaV0xebIJ66KAwUo
10.1080/10556788.2015.1025134,JB7k0ZMd3hCHPUc5CIXnYq0IRqFsFHQhXpjoagmwQYM
10.1080/10556788.2015.1043604,028qrZHZUYscwFxsV7ySSdQF71IZVNCDUC310QUj_YU
10.1080/10556788.2015.1014555,625QeVIVI2UTg-TqSi97idQYwk2AMaZbkxpjsVaDo0Y
10.1080/10556788.2015.1014554,95Oe6tYOgVqTGsLiD7FnW7uxfq73dfyjZemWAE-4FIs
10.1080/10556788.2014.945448,3cTULA-ajCGAW0r6DlFJfJmMwlE2avK1yvDF6DVkKEA
10.1080/10556788.2014.955101,-HLdk3B-cdg4OwvUN8PJoiy9nQ8L8hxXeM0k4oR9IQk
10.1080/10556788.2014.968158,2Bqq5PuyKdDmiT9Y_-sSypPQ37PiiUxrduaKLcv02YQ
10.1080/10556788.2014.908878,2J61xXRHCjyO81gGIpb4TJ3FWuF9fKpSKPR25WjUTDw
10.1080/10556788.2014.961019,769OmC9eGpOJOi_zCDQJQvCGQNVKOFeo-v0XSplgU1M
10.1080/10556788.2015.1071814,2ZWJOU2oBfvQ3W7ysndTkqikIEAwk7n54ifKbF4utFg
10.1080/10556788.2015.1045067,0j98_gUAdg5y2HK_i8mm6uwduaRO-hDZiMywR9LfxUs
10.1080/10556788.2015.1014553,BX05izWpU3reJgxsobf0KPAXCDNlgOpDahiV9m-Lhi0
10.1080/10556788.2014.932943,4NjWSfJamQnNtr1tXtEePO2drs1aGMUzEqMiE1dLEf8
10.1080/10556788.2014.959520,0NUcyfgYyB-yqKnYMAUE5baucjRN1Sf83apAv2HcYo0
10.1080/10556788.2014.909970,EQw5fdmaS-C44aEy-Efm2VZrmTQX3udwwjrJTyOqtvo
10.1080/10556788.2014.991959,D6kdS9UWj0rNY6RVf01sBXySwIUzdjNBNHmgjPTpLp0
10.1080/10556788.2014.990452,POGkf_zDJc1I1gTtIc9ywgp8eX-PEkFLHuKzu8J5JTo
10.1080/10556788.2014.997877,2T1-FyygN90sEzQLwSCAeQIXQ1ynVdVV4oYo-plDJSE
10.1080/10556788.2015.1004332,8gwPvlYli5u-ytzA4GZc-BCvBZicnn8hfJ29zMsJ24A
10.1080/10556788.2014.907290,4dEqVYBRzDj5N9CMTh99_LT9XPk1hxo_jN05tRrWP14
10.1080/10556788.2015.1051808,DVTvVazf22LUBvu6Z3FkKM4AO9VF7ssCxiAvkoQVbFY
10.1080/10556788.2014.932789,08PPcunvfWc1yo2dQUflwhb6yf3iuhKhmedxs-xCmcQ
10.1080/10556788.2014.902056,-SkRT-PnZIKmI9MJ8HfHk4mwWzrWmsosJnT9fju1CG4
10.1080/10556788.2014.966822,-6_CrmDthO29yO7TEC1MNoJx4TJLzoQHXTWhYuCSeT4
10.1080/10556788.2014.992432,07QDfWgiaU-mTkq5wkimHgVf6TKbVku7CbLB1k7_sY8
10.1080/10556788.2014.971025,-SFN51v4hbEu7x6AMrnLHe0UKsMRWJORaqE89j5PN8U
10.1080/10556788.2014.967235,0YUxst7YhO08yyFh7kalL8JxEuPa0G4Znkn5vLX_LcY
10.1080/10556788.2014.1002192,7uLvX9LzQ8R7wCSrkyk3FjFAViMTRAaEiu0ATlzXNtc
10.1080/10556788.2015.996437,2WB04k02jcxEd3oWSc3T9Rg1bh42wsE5XtiEgrT_kwg
10.1080/10556788.2014.934686,5yCnLB5UMV4de2VLgArH334z8YyjmxO201Vh4UgxXSc
10.1007/s10589-015-9807-8,13FlT31TULotevTSXh4ZDVE2jDWn0lZqgYGeij6kDw0
10.1007/s10589-015-9755-3,2KYfRFjz52EMET_UAIUXU5t8TnEe7YJ5AsUchnkK3Fs
10.1007/s10589-015-9758-0,7RoCECanoOPI9zVHtSbCrQOmz2hKeRVDFEbNcAhlkIU
10.1007/s10589-015-9751-7,-PVDR_ZQF8xhHhpULfIf4JWnXER8kl0jH8Fl_SQ8ND0
10.1007/s10589-015-9753-5,CXgvMlenn8OcZZ79L-md3dsgMME01OfEGuIsCnUFdZo
10.1007/s10589-015-9756-2,TOovXKpKWi9DffrV5KkFLCPPDKmR0bfv1GtlFE6KYYg
10.1007/s10589-015-9757-1,-82Fr7FMNKsvLgba-YpgVaXn_rzSkfEx92b24euCaa8
10.1007/s10589-015-9750-8,0WrR2lMcT4bFzXSl2_hVC5njY6U9EH_gCcqfjlX2w6o
10.1007/s10589-015-9754-4,1Gu727nlCw6l1kVdbPxUV9ktiEPiMUeNOJYihMjCyVU
10.1007/s10589-015-9752-6,2rebUsjdZaicKHYZXW3DupZOh8FluheZ8xLDwL5up-k
10.1007/s10589-015-9742-8,-fJeerMJQj5pTuaBiGn8HIKhd-bEzb3OB5Qejqr3uVU
10.1007/s10589-015-9749-1,-7ULpPzz00G5aSoGJq_3nrrYE9WCE7ektYusIV-33QY
10.1007/s10589-015-9747-3,7NGJvi7FykXPBn0vYLJZVhI3Ks9Oto89fWyNK17UUu8
10.1007/s10589-015-9748-2,HfNG133IOBUIVrQqvqhwN3XcBM3qbwP5CISipQScivE
10.1007/s10589-015-9744-6,Gz_RHNwOTUYtgWEzT77EU8Hh2f7cDgAJqUA5xqLqdLY
10.1007/s10589-015-9745-5,2hvwc-JEMIyGKX_f6QtjNaVVYmgETV68JHw3iEADgac
10.1007/s10589-015-9743-7,0ztvHGPLPR9ch3bi-FRbRng7DOa9xC2SJLCma1FOgzI
10.1007/s10589-015-9746-4,-mdYgikV9kWhVM6bMUACsYa7465owL2Jd0Si0BoSHzU
10.1007/s10589-015-9740-x,F-VXrAxx4YFh63YAiQ3cIE_bZDICiKg6rkJhoHhUMF4
10.1007/s10589-015-9739-3,5z1UbHB3bj7ww3N7OWffyRTu4Z3B-kCadZ-4rWCykb4
10.1007/s10589-015-9776-y,8zaMxNqF44Kz8BTJ9W8u0eaBa6J4BTBERveF1v-VcZ0
10.1007/s10589-014-9714-4,1UawxdPEtd5xy0i6WS3m-DZeXtPchsxWA_I9iRKAFKM
10.1007/s10589-015-9737-5,2-LnHjxjF3m0cws_Q3laqPKrS0h7HvlDzu7yWrW4Bb4
10.1007/s10589-014-9657-9,4HU2rpZHMF0rGrXR6Zgly6N4oADd1NBzExioSN2dkFg
10.1007/s10589-014-9686-4,0bPP1AOcSfSkpt3BPb8jg8Au0tKcliVB1WoQ4Ajw6lg
10.1007/s10589-013-9630-z,3ynm1Ukzat2W5GAVycKsmCIgNndxT9YxXeSn9lZ5lkI
10.1007/s10589-014-9712-6,-VOnFovUgE5hGUFdqTk2cT9Gt1Jpmk45Wjog1J-1gIY
10.1007/s10589-014-9721-5,3ZjyvJa2I5Imd5WjUXZhyMJMhrnvaPISH0Thbz0MXPg
10.1007/s10589-014-9661-0,-AAmS5a_BUGkHS_oP1981_PM-AQtPTD2Y5YrRio_AZ8
10.1007/s10589-015-9734-8,-MEB9xmDQf2iO9yuBm4qSYR0Mhw-C2yC1pPE9wEZ1iA
10.1007/s10589-014-9705-5,-mYrAIsmRU9iOZvghq977D3HU9iIk_ih98kjGHZW54c
10.1007/s10589-014-9645-0,-2g9pIHNEWeTGsofgGGpk61IxSrJw7hTHPTIYiCYTmw
10.1007/s10589-014-9691-7,6vqQIXvRXAHCUzfEaE4I_fG2Wvr3Gf1nom03kGoqtS0
10.1007/s10589-015-9735-7,028rAQH1muatXfxTYNj41OxDU746rjiw1V5UctbULks
10.1007/s10589-015-9733-9,15os_e_sSvYJA4eRpVrcjFNcx3Sclu6U0jNf-aA9KIU
10.1007/s10589-015-9732-x,3IVw4b_FdaxunLzZhBRfkEPThtpDIeKjyAqmZm3tJls
10.1007/s10589-015-9731-y,GS_EJNMGjvHE6H9xl1xrG0DZqmf3njVY1CaMyOWeoz0
10.1007/s10589-015-9727-7,25SxS3_YKCLCfKyhJHUdfvL63otpnYV79NunG2EjgMQ
10.1007/s10589-015-9728-6,-mg4CTiwMxpmYWyCfMHbOil0Tq0q0Yi6GKg-MdNmmOQ
10.1007/s10589-015-9730-z,8NJGOJShRtTm4noOVFGKsWfA7d3--ZebDFMKHsivjew
10.1007/s10589-015-9729-5,6jtP6SS3X5ljlwSrYQv70LFRsW50dlNmhzMi7jAm1ss
10.1007/s10589-015-9738-4,9ufqOQkb7cXTDo9rBC7R36gVEpz3QdofyA42Dy8f6Q4
10.1007/s10589-015-9736-6,-cR5hkg2IqYHWzg3ac50XBDqQYE2g0QbHqimVdWUHok
10.1007/s10589-014-9723-3,1IbPGYJbzzLC7sogGCqlxDifyKMjsHTVRRpHNGSspy0
10.1007/s10589-015-9726-8,6vPLZdNERev-V9zmQfwH-xFN7pgpPVOblkSZ-8ituWE
10.1007/s10589-015-9725-9,NJspaG8YrbLfEN-H9N3IHEbXP9M4KDgUjzJjqbVSkGg
10.1007/s10589-014-9718-0,3oVIrsz8rsdA97QJWJbweATJYoNYZZv5cX1-t94yY0c
10.1007/s10589-014-9720-6,4_N2RjoPLXg4aHbMZdatYgSytIZH63Fc9q1kOLFZfp8
10.1007/s10589-014-9716-2,2fm6A4REQcnmBxEh1k__A-eq0XtuXMSWRFcLYh-MWr0
10.1007/s10589-014-9722-4,3syPDonqIorpQefqwuR8lwP4-QS5QenI1uKOWtusYGE
10.1007/s10589-014-9717-1,BTj0ivqkvK5C8TaXB-Pili7TbJx4K3_z9JFogXgVK9I
10.1007/s10589-014-9719-z,2dmWmU7lcolKAAbl6CHVXNOKtm_n-ka5wQ3NIf8xL9U
10.1007/s10589-014-9713-5,3FMJJM3RxiVcLNcM8WQ96u9ADb4-KIXo6E7Rosz5AlY
10.1007/s10589-014-9709-1,06J2_Cuu1jt1DGlCTeqgUM-RqNlob5pPWGSuI2jcjfw
10.1007/s10589-014-9708-2,3GJVH3iAn9Gw-dM3-DW2t2f5vn_JKw_8XHHUl40guro
10.1007/s10589-014-9715-3,3j325WrxKr837NL-KlfQb19z8JD-RQ-NtpxvaG9yYNY
10.1007/s10589-014-9710-8,-u_mlq6Wsjhw9nu0peXfFMtPa8vNmmqlRn3Vbru8Uik
10.1007/s10589-014-9703-7,2y_y5mb-LsZCJMpXk-Hz1h-aIIP3yEU68hvPm6ESogw
10.1007/s10589-014-9706-4,8MpqlKrleHiXc5wJAuDhzgsdj1R-zRFpBkZmHhXphN4
10.1007/s10589-014-9700-x,-XSWCVAknxnf3FkFpI6uI_es0im7I1kyfY-JiJKA81I
10.1007/s10589-014-9702-8,5RGvKsSsHsv9AzODCskX49A1Sq823RBJ2JueFsXhGAc
10.1007/s10589-014-9711-7,3gm9TQC2THuP-Kaa0WjTa-LmUim5xwiewzhPFjqJZbo
10.1007/s10589-014-9701-9,-AxNRvejWeI1ZuTBE28SjubOGmEHiQoLxh8Zz0iV1LI
10.1007/s10589-014-9693-5,47nyiVMqfN7dbUlkh_1EVOcuwlfv9fvgaYuY0cnpLUs
10.1007/s10589-014-9689-1,18UL8R87f6Wn7t9txEhVG1xNzJSr_zLUN8XSSQ37VhM
10.1007/s10589-014-9685-5,9AN3HQnkvkbgIOtnfywBVIAssPEEhtHn96EHEhTNYdM
10.1007/s10589-014-9694-4,4E8Qt0265PvyCFBdJw-Nq8HatXUJQL1JojKloEOq6y4
10.1007/s10589-014-9698-0,-bHkb3G5sjDnmxe3IROIpfh6O1b2sZjZqGwmmegvQXc
10.1007/s10589-014-9684-6,3dPA5QUncJF-7jfBotmVFzCvVSdAPluNOs4_wNFWPUY
10.1007/s10589-014-9695-3,-eBkBM46TDstzrS4X9QBTedqx5RQ7FUJVJG-VPv8W_s
10.1007/s10589-014-9697-1,-LVAnW6iIErKTF8TZGHiZJht-VA3LZWUs4CC9VXEK0E
10.1007/s10589-014-9688-2,0edBbYJs-hSWvfvgcX5OLnzqVQmQPAXwPFcm0wijfkk
10.1007/s10589-014-9687-3,0581-OI1rIUrvN_sz-T0U5SqLjIE6sqOtfVaQ-D1k_M
10.1007/s10589-014-9673-9,CBfS9eaH0nWsaPZcydMi2hgPQzHZ2Zaj6Ub193gnWJA
10.1007/s10589-014-9681-9,E--RuJlfCbhzgZpkyQrwCztW6KS4tgzJA3Om9hnrTzY
10.1007/s10589-014-9671-y,6yWTQ37aIQ2WrhAkMzpXgzScwi3EZTcVWnU3rpMedZc
10.1007/s10589-014-9677-5,0MDruajdQZzzoY9JHoZ-q_MN9IZssP86asPeQcICoMk
10.1007/s10589-014-9674-8,-u-Nw6FmrQUsFvpMy4FFfdxtVVDAAOWN-1E4xm9NqGg
10.1007/s10589-014-9678-4,3pcCOgWHo8fQvcQa_sAwoc2FY7T2MIB6dnbG0Fw77To
10.1007/s10589-014-9704-6,1fG_gbbeDb9rjF_7sYs0pHnPE1s3kl8GlJUbHFZBp-U
10.1007/s10589-014-9670-z,35ErRtlgZbGBr4vYEuFYep69gFzpSKzO0kIogdiGmYI
10.1007/s10589-014-9682-8,-SRPp-HAXvTxqbo8w4WKLSHTNeqlUrNPnU7QinIr7Fk
10.1007/s10589-014-9676-6,8YFtUxILhWfAW3kuz6rsC5U7cXO5wkB9_UHKUv8SXJs
10.1007/s10589-014-9665-9,-INykwkl0MZ0lK3IpTbQITH3i-fMUo_rsKzL9RXxrks
10.1007/s10589-014-9672-x,78o6WlusVFKECFrqufqb9khXkxz3bkXse62luCA2EZI
10.1007/s10589-014-9667-7,-MSTC2Rbd_sVucS0Kj9uo0N544Ck9g5zToo9gWYJoc4
10.1007/s10589-014-9662-z,Cvvk4bIqiZsZ_axSTjAiUkjeg5dwnbtcjuDWgFnei7Y
10.1007/s10589-014-9658-8,7HT24ymyIA215Up9I-pq0cirkeFlgfXrzONysI9QyKQ
10.1007/s10589-014-9659-7,2Ydn_-0Z8W0tePgjJLeBQotte8c-WwmhVtIGNysCH7Y
10.1007/s10589-014-9663-y,BSogHmK04B-ahpxHnguBif9P_2Sare70Yze-wOPb3iY
10.1007/s10589-014-9660-1,0F73dKAW9hpEZwZLw8AXsV6VTbHhNaTg6JI27iWGjjA
10.1007/s10589-014-9666-8,IA7yrKTjBFMCY0BygkqNOfrNYXLHizvrIIFzc0o_pHM
10.1007/s10589-014-9664-x,2-iMkR64--dWFMmOUWIcXxZNzqqLABitIlKbipDwxb8
10.1007/s10589-014-9668-6,3iO5CAsC4XchamCQiUfbVroP4D4OPCOlbnsLMKafNfs
10.1017/S0269964814000205,5DlfJsKYWSoin7YtWf8Nu99G6iwEyZ_7xEgzqDBryvs
10.1017/S026996481500008X,3eXl0-rJIc138o0STaliVdJkpqtrhAxeRSkam1NsOTE
10.1017/S0269964815000066,GsIid5ckkcNaZ8z__MNQckOPs1OrLdlAMSHpsLC8oIQ
10.1017/S0269964814000229,8Uc5Ndn_cD_SG7uTr5mkx5A3IBcWztp-vdyZpASzV1M
10.1017/S0269964815000200,0YEI88GRybwAYTlCppg-6nugtZ_35PZrkYiovkdLkA8
10.1017/S0269964815000224,4mjoKtEZb9rQydwzzTBUnimzDQZIc51qp-5ICOClJEg
10.1017/S0269964815000212,0_06l3mgRIShaFlDW3q-7gxUuP5r_nwz4gcL9bh0bNE
10.1017/S0269964815000029,0AV0Fy7eoGN4ZkKJJIhii2pj5iIIKOvQdgR3dWPrLqc
10.1017/S0269964814000278,5J0UGnLxh_anbIyeddAkLPSRq8JBaP2kW9Wp_AZpPco
10.1017/S0269964815000091,4XPvS7uTj4I86CchrVhNEds9bGw7Sr0boI9QjD30YhY
10.1017/S0269964815000017,-QtGWQ9KQwn6B6NBhvxhLpPri3ez6qXW82R3C9uzFzY
10.1017/S0269964815000108,08-EJoFkdjrlCe-Cu02bHBn6tCtV0ZY1jhgz9MJ1RW8
10.1017/S0269964814000217,0rOb0cFOjJm7EL3O-7KKQ9xnPFwES8JwbdGP21eHyoU
10.1017/S0269964814000291,48Y06EyN5rl5ZTuWI2ADyn4YzDV65hheyzbJb0nqBkI
10.1017/S0269964815000194,5EFDDi39lG5ZWaGv87vGwhrEJ2wgzVhzOjjp_fqtIhE
10.1017/S0269964815000030,1OddmEui0MplwAQJW-CN16GyLPo1qYLCu7CV3n5NuQ0
10.1017/S0269964815000054,54BLQ4ZCdBxFe8GOqy_xW03Dd7D99K9tvQrkM8ppBEA
10.1017/S0269964814000242,9ZY8ykJ6xKheuOadh5nuIpo5ywZRkOVjuFQz5yD2GSQ
10.1017/S0269964815000182,2ujiJu2GJex8SIsLS9_TVhgGm45awZi-tYqwWCAP8ug
10.1017/S0269964815000170,4JHlWkWQQMfBbojZfOMJZg8MHdNPXKJtN6wVjJBiSvY
10.1017/S0269964815000169,2w46Y5ldz3DkByrXoee1R4s4IM5kjKpboStH5sc4jJw
10.1017/S0269964815000078,05N39dL7_zZuE-v-y8qVNRHh07iR1pzNJKGAtz0cjuA
10.1017/S026996481400031X,-_Zow9hR8UNL7jkb4t1HLzUdpAsfiPXtrJBnbfaDcr4
10.1017/S0269964814000333,2K7d9QQnhcRvquJmRyd1PUHiuuHXMEluz6UiMANb4_o
10.1017/S0269964815000157,-14pc-DJoP1mi_E-Kp_7TMxjoYfVHPSwZmZHMXLHuMw
10.1017/S0269964815000042,19627hmLvti-VKvyn4K7RB6wCgQwjTvLBplV0H89UYk
10.1017/S0269964814000321,-QxIi1c6sxBpXI2tgYHSTRKnKYU-eVf0mdw1jHM1Du4
10.1017/S026996481400028X,48kUoDVVsTiUSyt0jmvfndKzZmL3qAmGP4iCaUDC1vI
10.1017/S0269964814000308,0MpFuf0Ycjf8iuvIwP8SEzDO2owLUPJ71YmRktMGQ6Y
10.1017/S0269964814000266,2DMThim37dejky7cVX7IId0oSzTalMF4KQ0ou9oB7qc
10.1017/S0269964814000357,3Mv7HQ2De45IcgXu0BxhhurHxIiFc7vGwa9tARYfsNY
10.1017/S0269964814000345,H3Myr8A9fiu5JSI-1QFqXVSHPyVNUFdKIjU547zXEMc
10.1017/S0269964814000230,-DJ2yvUF9l6smgvdEj08Iu--mlN0d0l9iX_c_b24p6I
10.1017/S0269964814000254,5QNx-TBZvmDjfS0rlW7YvLCBwnRJp5lWY1eg7pidmBg
10.1017/S0269964814000199,6W6HxEJqWKjLH1CokL25W_4PLz2w2IV-NblI8KT_reA
10.1111/poms.12238,1NithEhdxYAB99d4lcUmgPEWVbbhTvq-3L7sSo2e_ZE
10.1111/poms.12303,1ZQtc_VYiKZl4oQCdA8Mj5UIdpO7HhF9CUSDjs-iNTc
10.1111/poms.12295,2rixF4dDgugvCvWBTIxkDhNONRpbJW-Xgvm0dApxAoA
10.1111/poms.12218,2RYzgIn1BYvENmMdotbZ-BfbljXGA9N1B7HqPvWc9KA
10.1111/poms.12393,2OUju7W1SuNiGdCYyToU1RCYABpXHQ31QQHNDYv-KY0
10.1111/poms.12376,1Pj76jvDRBGInXPm8mOIDW4Owxpjyoe-f23JwzfiqZg
10.1111/poms.12234,AKKAJuKzFqw_BaW8kQWPZqvpPDJ-KzCg_tjpPZyprLs
10.1111/poms.12210,0dY5eSAA_oshWfdHieOkbehzkFLtyoLk_YG7XhKewGo
10.1111/poms.12327,1CStGJyxUzNKzFDeO46k2LZqOah7Ne8AtSI6DhsITx4
10.1111/poms.12293,8j98aXsfA5ZVjBe_c4H48UBx8b3S-FP9_Q1pGj3t90E
10.1111/poms.12209,24IxLkYrgtzBGEz4JhPBfG2cMvYZlJgdzv49ZRwKeGA
10.1111/poms.12373,3HzEub_CYTCR9B17aMyT0jgcx01By5nMYUpZla8AWbc
10.1111/poms.12220,5FABB7W1XZQZfNgIdaUws8Zb6PRdfzY3qtOVu_0hYZ0
10.1111/poms.12252,1U2SyJmEBiaOggH61IREquQGq2ckynBKJkZrVO9jDtM
10.1111/poms.12321,43DrQHeLAA-8AmhCCqpzogsIPO7H74g-agMvzns5ifg
10.1111/poms.12371,28CyXuGgQ6NikfaSvBqZu-QnZPMtsMCtUl-Xu4x8erk
10.1111/poms.12304,0G_gFzqY2kt48QxH6V0NRxGCQtdmSTmJ0WIiCyL60Kk
10.1111/poms.12326,2fN0q2t6xd7dMnbITBrwdKFx5a9evs-sor2qs2dA-nM
10.1111/poms.12320,3Hh3c4cgWg_2j2-eFFvVodaL-CpbDtAVHAsuHd1tNas
10.1111/poms.12248,-fVkmQASTjjd1BuxogPgKeXhYKuHkCoJy8TPmCzVViA
