SO,SO_id,DI,dimensions_id
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12178,pub.1090305150
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12173,pub.1084208848
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12172,pub.1084208847
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12171,pub.1084208846
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12170,pub.1083905742
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12169,pub.1083877657
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12165,pub.1083407413
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12162,pub.1026925423
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12141,pub.1085176137
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12151,pub.1044836953
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12157,pub.1034369274
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12159,pub.1030359263
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12160,pub.1018266162
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12152,pub.1012100562
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12158,pub.1005151132
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12138,pub.1084767619
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12168,pub.1084208845
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12167,pub.1084208844
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12166,pub.1083740746
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12164,pub.1074207235
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12161,pub.1035191057
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12163,pub.1030407338
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12136,pub.1083751703
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12155,pub.1049997278
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12128,pub.1048632768
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12154,pub.1040828360
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12127,pub.1036938362
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12130,pub.1031147872
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12131,pub.1025746886
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12153,pub.1050162558
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12134,pub.1042598273
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12129,pub.1031819339
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12150,pub.1030383548
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12133,pub.1027995728
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12121,pub.1052779972
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12123,pub.1045976285
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12119,pub.1031306579
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12125,pub.1023100103
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12126,pub.1014372176
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12124,pub.1010502855
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12120,pub.1002455583
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12110,pub.1043416039
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12105,pub.1042599953
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12111,pub.1035502263
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12112,pub.1029424638
Journal of Accounting Research,jour.1137699,10.1111/1475-679x.12118,pub.1015780289
