SO,SO_id,DI,dimensions_id
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2016-0212,pub.1092464446
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2016-0209,pub.1092464445
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2016-0206,pub.1092464444
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2016-0219,pub.1091964822
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2016-0215,pub.1091964821
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2016-0213,pub.1091964820
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2016-0211,pub.1091964819
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2016-0208,pub.1091964818
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2016-0207,pub.1091964817
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2016-0205,pub.1091964816
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2016-0202,pub.1091964814
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2016-0201,pub.1091964813
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2017-0036,pub.1091964812
Business Process Management Journal,jour.1139192,10.1108/bpmj-12-2015-0179,pub.1090756247
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2015-0146,pub.1090756246
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2015-0140,pub.1090756245
Business Process Management Journal,jour.1139192,10.1108/bpmj-09-2014-0090,pub.1090756244
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2016-0107,pub.1090756243
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2016-0105,pub.1090756242
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2016-0104,pub.1090756241
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2016-0089,pub.1090756240
Business Process Management Journal,jour.1139192,10.1108/bpmj-04-2016-0076,pub.1090756239
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2016-0030,pub.1090756238
Business Process Management Journal,jour.1139192,10.1108/bpmj-04-2017-0090,pub.1085635042
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2017-0030,pub.1090368956
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2017-0040,pub.1085635041
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2017-0029,pub.1085635040
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2017-0028,pub.1085635039
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2017-0027,pub.1085635038
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2017-0026,pub.1085635037
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2017-0025,pub.1085635036
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2017-0010,pub.1085635035
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2017-0046,pub.1085293351
Business Process Management Journal,jour.1139192,10.1108/bpmj-12-2015-0177,pub.1086333183
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2015-0065,pub.1085635043
Business Process Management Journal,jour.1139192,10.1108/bpmj-06-2016-0126,pub.1085293375
Business Process Management Journal,jour.1139192,10.1108/bpmj-03-2016-0056,pub.1085293370
Business Process Management Journal,jour.1139192,10.1108/bpmj-09-2016-0188,pub.1085293358
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2016-0005,pub.1085293355
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2016-0017,pub.1085293354
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2015-0018,pub.1085293349
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2017-0047,pub.1085293347
Business Process Management Journal,jour.1139192,10.1108/bpmj-11-2015-0166,pub.1085293344
Business Process Management Journal,jour.1139192,10.1108/bpmj-12-2015-0174,pub.1085293338
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2015-0149,pub.1085293337
Business Process Management Journal,jour.1139192,10.1108/bpmj-12-2015-0182,pub.1085293329
Business Process Management Journal,jour.1139192,10.1108/bpmj-11-2015-0157,pub.1085293327
Business Process Management Journal,jour.1139192,10.1108/bpmj-07-2016-0136,pub.1084200337
Business Process Management Journal,jour.1139192,10.1108/bpmj-06-2016-0127,pub.1084200336
Business Process Management Journal,jour.1139192,10.1108/bpmj-06-2015-0086,pub.1084200335
Business Process Management Journal,jour.1139192,10.1108/bpmj-06-2014-0052,pub.1084200334
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2016-0095,pub.1084200333
Business Process Management Journal,jour.1139192,10.1108/bpmj-03-2016-0061,pub.1084200332
Business Process Management Journal,jour.1139192,10.1108/bpmj-03-2016-0047,pub.1084200331
Business Process Management Journal,jour.1139192,10.1108/bpmj-03-2016-0045,pub.1084200330
Business Process Management Journal,jour.1139192,10.1108/bpmj-03-2015-0036,pub.1084200329
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2016-0028,pub.1084200328
Business Process Management Journal,jour.1139192,10.1108/bpmj-09-2015-0130,pub.1052712084
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2016-0002,pub.1050696523
Business Process Management Journal,jour.1139192,10.1108/bpmj-04-2015-0053,pub.1044520448
Business Process Management Journal,jour.1139192,10.1108/bpmj-06-2015-0092,pub.1039976819
Business Process Management Journal,jour.1139192,10.1108/bpmj-03-2016-0066,pub.1032735975
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2016-0013,pub.1027473841
Business Process Management Journal,jour.1139192,10.1108/bpmj-12-2015-0187,pub.1025838415
Business Process Management Journal,jour.1139192,10.1108/bpmj-11-2015-0159,pub.1024366564
Business Process Management Journal,jour.1139192,10.1108/bpmj-12-2015-0175,pub.1024227832
Business Process Management Journal,jour.1139192,10.1108/bpmj-12-2015-0186,pub.1002668211
Business Process Management Journal,jour.1139192,10.1108/bpmj-12-2014-0125,pub.1050313428
Business Process Management Journal,jour.1139192,10.1108/bpmj-09-2015-0129,pub.1044852132
Business Process Management Journal,jour.1139192,10.1108/bpmj-06-2015-0087,pub.1039398134
Business Process Management Journal,jour.1139192,10.1108/bpmj-12-2015-0180,pub.1035437457
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2015-0135,pub.1026162026
Business Process Management Journal,jour.1139192,10.1108/bpmj-11-2015-0161,pub.1022351919
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2014-0001,pub.1013108370
Business Process Management Journal,jour.1139192,10.1108/bpmj-09-2015-0132,pub.1009178991
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2015-0057,pub.1003740780
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2016-0004,pub.1000633800
Business Process Management Journal,jour.1139192,10.1108/bpmj-10-2014-0102,pub.1000479482
Business Process Management Journal,jour.1139192,10.1108/bpmj-05-2016-0100,pub.1061016966
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2016-0019,pub.1050275748
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2016-0033,pub.1048166700
Business Process Management Journal,jour.1139192,10.1108/bpmj-02-2016-0032,pub.1033487705
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2016-0027,pub.1032570041
Business Process Management Journal,jour.1139192,10.1108/bpmj-01-2016-0022,pub.1031432284
